149.293582	37.412437	09571045+3724447	13.059	0.025	12.684	0.027	12.594	0.027
150.172501	24.034531	10004140+2402043	15.136	0.046	14.84	0.072	14.672	0.085
150.18114	24.050379	10004347+2403013	14.849	0.036	14.258	0.048	13.919	0.046
150.19076	24.025209	10004578+2401307	15.047	0.04	14.649	0.055	14.639	0.076
150.210379	24.007257	10005049+2400261	15.133	0.044	14.656	0.039	14.734	0.097
150.216075	24.084316	10005185+2405035	14.853	0.039	14.285	0.04	14.037	0.048
150.230295	24.015591	10005527+2400561	14.463	0.031	13.808	0.036	13.673	0.036
150.231809	24.007273	10005563+2400261	14.021	0.027	13.35	0.028	13.191	0.028
150.239426	24.021593	10005746+2401177	16.711	0.157	15.894	0.154	15.671	0.205
150.243209	24.090509	10005837+2405258	16.955	0.195	16.447	0.251	15.677	0.216
150.248157	24.088158	10005955+2405173	15.383	0.053	14.772	0.061	14.483	0.072
150.252528	24.038845	10010060+2402198	16.288	0.109	15.8	0.139	15.672	0.203
150.254291	24.070398	10010102+2404134	15.932	0.085	15.428	0.102	15.043	0.119
150.261737	24.06168	10010281+2403420	15.156	0.042	14.458	0.04	14.29	0.065
150.262874	24.069191	10010308+2404090	16.009	0.084	15.421	0.086	15.318	0.147
151.311852	35.92448	10051484+3555281	16.454	0.118	15.814	0.143	15.324	0.158
151.335016	35.907158	10052040+3554257	14.702	0.038	14.173	0.038	13.953	0.046
151.339708	35.919445	10052152+3555100	15.07	0.043	14.535	0.052	14.425	0.066
151.355507	35.926868	10052532+3555367	14.851	0.039	14.295	0.047	14.041	0.053
151.385077	35.937119	10053241+3556136	17.029	0.179	16.218	0.202	16.048	0.272
153.240727	63.839359	10125777+6350216	16.085	0.083	15.723	0.135	15.409	0.143
153.322917	63.84861	10131750+6350549	13.091	0.029	12.488	0.031	12.215	0.026
153.72833	9.127995	10145479+0907407	12.334	0.028	11.962	0.024	11.941	0.027
153.75732	9.13323	10150175+0907596	16.021	0.104	15.335	0.111	15.273	0.195
153.764652	9.111583	10150351+0906416	14.301	0.03	13.691	0.035	13.483	0.045
153.772006	9.106155	10150528+0906221	11.716	0.023	11.371	0.021	11.314	0.021
153.774717	9.125947	10150593+0907334	16.18	0.132	15.511	0.131	15.732	0.302
153.776822	9.116794	10150643+0907004	13.02	0.023	12.594	0.024	12.522	0.024
154.432868	3.56876	10174388+0334075	16.05	0.093	15.874	0.134	15.718	0.239
154.444597	3.551145	10174670+0333041	13.437	0.024	12.956	0.027	12.907	0.032
154.446629	3.602468	10174719+0336088	14.508	0.037	13.927	0.037	13.679	0.057
154.458074	3.562766	10174993+0333459	14.992	0.044	14.506	0.056	14.426	0.086
154.460087	3.556625	10175042+0333238	15.825	0.086	15.453	0.13	14.548	0.104
154.462101	3.543745	10175090+0332374	13.732	0.047	13.248	0.056	13.174	0.056
154.468655	10.991125	10175247+1059280	15.893	0.088	15.173	0.112	15.001	0.157
154.47705	3.563691	10175449+0333492	16.759	0.147	15.857	0.158	15.649	0.242
154.477896	3.513836	10175469+0330498	16.126	0.096	16.02	0.147	15.797	0.255
154.479247	3.605889	10175501+0336212	16.14	0.118	15.606	0.157	14.942	0.139
154.480011	10.956587	10175520+1057237	15.716	0.087	14.934	0.1	14.838	0.114
154.486324	10.981773	10175671+1058543	15.358	0.067	14.982	0.088	14.789	0.112
154.489255	3.586232	10175742+0335104	16.966	0.183	16.028	0.162	15.444	0.202
154.49239	3.576552	10175817+0334355	14.355	0.026	13.736	0.03	13.701	0.048
154.494578	10.96642	10175869+1057591	16.346		15.743	0.17	15.514	0.245
154.506914	10.999	10180165+1059564	14.58	0.044	14.01	0.045	13.757	0.056
154.513357	11.006567	10180320+1100236	15.703	0.07	15.221	0.095	14.779	0.12
154.522147	11.023308	10180531+1101239	16.351	0.133	15.059		15.546	0.245
154.545083	11.017521	10181081+1101030	15.077	0.047	14.37	0.051	14.28	0.079
154.610845	20.074024	10182660+2004264	13.313	0.023	12.722	0.025	12.618	0.024
154.613686	20.072914	10182728+2004224	14.943	0.032	14.315	0.039	14.231	0.052
154.618058	20.074047	10182833+2004265	16.477	0.105	15.722	0.115	16.122	0
154.640956	20.039564	10183382+2002224	12.81	0.022	12.253	0.022	12.077	0.02
155.188872	65.06881	10204532+6504077	16.618	0.157	15.56		15.674	0
155.205429	65.057602	10204930+6503273	16.496	0.155	15.981		15.226	0
155.206366	65.068924	10204952+6504081	15.496	0.072	15.082	0.104	14.921	0.126
155.218375	65.086823	10205241+6505125	16.679	0.176	15.671	0.17	16.04	0
155.252277	65.081512	10210054+6504534	10.566	0.022	10.234	0.03	10.174	0.018
155.256914	65.028084	10210165+6501411	14.307	0.036	14.051	0.05	13.908	0.048
155.26723	65.009041	10210413+6500325	13.4	0.027	12.775	0.031	12.703	0.028
155.286099	65.058327	10210866+6503299	16.088	0.119	15.578	0.136	15.525	0.205
155.287664	65.017197	10210903+6501019	16.735	0.19	16.017	0.218	15.276	0.165
155.499768	51.485092	10215994+5129063	16.636	0.125	16.2	0.203	15.653	0.24
155.519378	51.459091	10220465+5127327	13.579	0.022	13.287	0.026	13.315	0.031
155.546927	51.479191	10221126+5128450	14.664	0.032	14.143	0.037	14.122	0.057
157.866464	4.006806	10312795+0400245	16.51	0.164	15.698	0.153	15.307	0.207
157.867565	4.046284	10312821+0402466	15.573	0.067	15.35	0.137	15.278	0.2
157.898015	4.020246	10313552+0401128	12.729	0.023	12.417	0.029	12.341	0.026
157.903186	3.984709	10313676+0359049	15.466	0.065	14.951	0.079	14.938	0.146
157.905178	4.039198	10313724+0402211	16.407	0.133	15.742	0.17	15.271	0.18
157.906003	4.018634	10313744+0401070	14.844	0.101	14.193	0.124	13.753	0.109
157.914413	4.001523	10313945+0400054	14.787	0.05	14.139	0.044	13.864	0.06
157.922818	4.029881	10314147+0401475	14.402	0.032	13.761	0.027	13.531	0.045
157.923153	4.022506	10314155+0401210	14.123	0.029	13.53	0.035	13.214	0.043
159.212452	23.629581	10365098+2337464	16.997	0.157	16.379	0.206	16.18	0.307
159.223206	23.670424	10365356+2340135	16.443	0.095	16.058	0.156	15.504	0.163
159.229414	23.664835	10365505+2339534	16.837	0.14	17.596		16.474	0
159.231546	14.739211	10365557+1444211	15.973	0.104	15.574	0.16	14.822	0.125
159.236067	14.734056	10365665+1444026	15.584	0.082	14.898	0.094	14.642	0.107
159.236178	23.60203	10365668+2336073	14.759	0.029	14.13	0.033	13.895	0.039
159.238662	23.642595	10365727+2338333	14.321	0.025	13.694	0.028	13.495	0.036
159.238995	23.67486	10365735+2340294	17.123	0.184	16.338	0.216	15.675	0.194
159.242183	23.593033	10365812+2335349	16.413	0.093	15.605	0.112	15.373	0.154
159.246009	23.577799	10365904+2334400	14.434	0.03	13.757	0.027	13.658	0.038
159.247636	23.580851	10365943+2334510	11.035	0.021	10.681	0.02	10.603	0.017
159.253575	23.67351	10370085+2340246	10.45	0.021	10.169	0.02	10.128	0.018
159.260102	23.615541	10370242+2336559	16.496	0.107	16.085	0.161	16.499	0
159.260744	23.602251	10370257+2336081	15.905	0.063	15.179	0.077	15.294	0.137
159.26411	23.594976	10370338+2335419	13.385	0.021	12.985	0.022	12.946	0.025
159.273285	23.611866	10370558+2336427	12.931	0.021	12.657	0.02	12.603	0.023
161.140845	3.583589	10443380+0335009	13.267	0.031	12.567	0.032	12.416	0.029
161.145764	3.607386	10443498+0336265	16.577	0.15	15.929		14.911	0
161.602822	32.177425	10462467+3210387	16.199	0.086	15.731	0.132	15.455	0.14
161.652737	32.137203	10463665+3208139	12.538	0.027	11.86	0.03	11.729	0.024
161.654207	32.189861	10463700+3211234	10.607	0.027	10.402	0.03	10.384	0.02
161.662089	32.129864	10463890+3207475	16.737	0.136	15.993	0.144	15.847	0.192
161.664315	33.599358	10463943+3335576	15.849	0.072	15.025	0.065	14.787	0.078
161.664525	32.167343	10463948+3210024	14.397	0.036	13.789	0.042	13.534	0.028
161.669447	32.119835	10464066+3207114	16.463	0.112	15.626	0.111	15.839	0.201
161.670898	32.135502	10464101+3208078	13.138	0.029	12.65	0.032	12.525	0.024
161.675363	32.1353	10464208+3208070	14.313	0.026	13.646	0.032	13.458	0.034
161.676318	33.608669	10464231+3336312	16.399	0.097	15.646	0.104	15.816	0.19
161.679551	33.581051	10464309+3334517	12.27	0.022	12.043	0.031	11.998	0.024
161.681567	32.164227	10464357+3209512	14.293	0.029	13.951	0.037	13.889	0.033
161.682283	32.174221	10464374+3210271	15.464	0.048	15.053	0.066	15.028	0.087
161.692641	33.637688	10464623+3338156	17.207	0.218	15.986	0.138	15.363	0.131
161.692661	33.61937	10464623+3337097	16.594	0.111	15.745	0.118	15.706	0.176
161.692977	33.634712	10464631+3338049	16.688	0.118	15.975	0.135	15.626	0.149
161.696528	33.637676	10464716+3338156	16.519	0.135	15.895	0.128	15.152	0.118
161.704048	33.631123	10464897+3337520	16.928	0.209	15.599		15.553	0
161.707509	33.588943	10464980+3335201	12.657	0.024	12.02	0.033	11.851	0.021
161.712336	33.593632	10465096+3335370	16.955	0.197	16.419	0.208	15.713	0.186
161.712718	33.564259	10465105+3333513	16.478	0.1	15.793	0.109	15.413	0.149
161.718707	33.58289	10465248+3334584	15.446	0.053	14.98	0.071	14.681	0.081
