129.101979	59.971578	587738195581993925	23.053	1.801	21.83	0.219	22.12	0.488	20.727	0.227	20.302	0.629
129.108703	59.933747	587738066197676144	21.607	0.195	19.159	0.011	17.753	0.006	16.79	0.005	16.237	0.007
129.111973	59.967345	587738066197676864	24.354	1.616	25.261	0.789	22.475	0.201	22.466	0.265	22.258	0.626
129.113483	59.947403	587738066197676423	22.108	0.302	24.856	0.66	24.674	0.698	25.435	0.403	22.327	0.524
129.117012	59.978352	587738195581993660	24.947	1.451	23.27	0.297	22.355	0.215	23.513	0.784	21.434	0.6
129.121989	59.939632	587738066197676838	25.279	1.221	23.087	0.214	22.183	0.134	22.04	0.154	21.707	0.376
129.125436	59.955559	587738066197676857	26.148	0.659	24.332	0.538	22.462	0.167	21.604	0.103	21.477	0.31
129.133299	59.949445	587738066197676854	26.179	0.686	23.106	0.232	22.512	0.193	22.363	0.223	22.592	0.63
131.432381	32.830462	588297864177189581	25.154	1.408	23.26	0.306	22.067	0.171	21.868	0.216	21.803	0.714
131.432636	32.824956	588297864177188885	24.818	2.407	25.861	1.177	22.293	0.362	21.036	0.176	22.278	1.636
131.438774	32.826551	588297864177189584	24.041	1.395	23.012	0.262	21.195	0.083	21.022	0.106	20.745	0.321
131.4392	32.820503	588297864177189072	23.03	0.562	21.124	0.041	19.811	0.021	19.263	0.019	18.945	0.051
131.440808	32.837794	588297864177189276	24.579	1.403	22.948	0.212	22.966	0.328	21.644	0.156	21.174	0.388
131.442402	32.827641	588297864177189135	21.736	0.208	21.117	0.046	20.521	0.042	20.261	0.049	19.94	0.142
131.44479	32.813531	588297864177188891	16.67	0.007	15.334	0.003	14.873	0.004	14.736	0.003	14.698	0.004
131.449949	32.849577	588297864177189306	26.126	0.647	23.013	0.216	23.441	0.461	23.998	0.847	22.89	0.867
131.450029	32.826718	588297864177189275	25.149	1.228	23.043	0.22	21.474	0.084	20.407	0.05	20.079	0.141
131.450339	32.841064	588297864177189603	22.821	0.871	22.848	0.339	21.447	0.159	21.769	0.322	21.171	0.718
131.451966	32.823295	588297864177189591	23.378	0.984	23.296	0.351	22.183	0.209	22.003	0.27	23.825	0.803
131.453335	32.802815	588297864177188974	20.187	0.053	18.068	0.006	17.234	0.005	16.932	0.005	16.773	0.011
131.453477	32.828465	588297864177189282	23.195	0.719	22.767	0.19	22.041	0.156	21.625	0.162	20.936	0.333
131.45507	32.825109	588297864177189279	22.936	0.658	22.546	0.178	21.608	0.122	21.918	0.241	20.662	0.303
131.456336	32.829189	588297864177189288	22.109	0.327	21.294	0.061	20.777	0.061	20.508	0.072	20.188	0.211
131.457046	32.838733	588297864177189303	22.62	0.871	21.938	0.183	21.741	0.258	21.258	0.253	22.971	2.101
131.4572	32.819764	588297864177189595	25.029	1.235	23.752	0.382	22.231	0.157	22.524	0.303	21.904	0.602
131.459699	32.84201	588297864177189310	22.418	0.379	22.614	0.171	21.941	0.147	21.634	0.169	21.835	0.695
131.460057	32.803773	588297864177189074	23.011	0.553	21.589	0.061	20.188	0.028	19.182	0.018	18.709	0.042
131.460738	32.835883	588297864177189606	22.802	0.572	22.908	0.236	21.921	0.157	21.864	0.223	21.51	0.594
131.462108	32.82563	588297864177189295	22.047	0.336	21.885	0.112	20.805	0.071	20.38	0.072	19.675	0.149
131.462137	32.849253	588297864177189331	24.978	1.976	21.652	0.102	19.88	0.035	19.326	0.032	18.883	0.083
131.462426	32.798273	588297864177188980	22.157	0.268	19.49	0.013	18.235	0.008	17.702	0.007	17.405	0.016
131.462729	32.835264	588297864177189305	22.528	0.466	21.969	0.108	20.658	0.056	20.161	0.053	19.623	0.126
131.462826	32.845602	588297864177189110	25.887	0.736	21.944	0.081	20.632	0.039	19.627	0.025	19.189	0.061
131.462977	32.800186	588297864177188982	23.045	0.775	21.748	0.095	21.687	0.14	21.542	0.186	22.126	1.002
131.463704	32.796935	588297864177188981	22.669	0.737	22.327	0.242	20.576	0.074	19.699	0.05	19.347	0.147
131.464136	32.850433	588297864177189332	23.283	2.123	23.127	0.729	21.436	0.268	20.934	0.259	21.878	2.134
131.465144	32.827741	588297864177189300	23.138	0.951	22.173	0.158	21.087	0.097	20.7	0.104	20.733	0.405
131.465357	32.830264	588297864177189749	22.555	0.664	24.978	1.326	22.371	0.348	20.904	0.141	20.729	0.47
131.466078	32.846882	588297864177189336	21.982	0.437	21.709	0.132	20.29	0.061	19.594	0.05	19.362	0.157
131.466895	32.849114	588297864177189009	23.228	0.695	22.461	0.137	21.433	0.086	20.762	0.072	20.125	0.154
131.467092	32.791455	588297864177188893	16.104	0.005	15	0.003	14.639	0.003	14.535	0.003	14.523	0.004
131.467629	32.849902	588297864177189008	25.96	1.738	21.54	0.139	19.731	0.046	19.035	0.038	18.763	0.114
131.467682	32.826738	588297864177189605	22.519	0.472	22.957	0.261	22.008	0.177	22.876	0.562	21.548	0.648
131.467893	32.851955	588297864177189007	20.629	0.074	17.956	0.006	16.528	0.004	15.289	0.004	14.624	0.004
131.468353	32.838397	588297864177189754	23.295	0.898	23.388	0.379	22.331	0.247	21.485	0.181	21.258	0.52
131.469915	32.82192	588297864177189299	22.307	0.314	21.397	0.054	21.017	0.057	20.771	0.068	20.96	0.3
131.470237	32.844625	588297864177189339	25.185	1.846	21.992	0.136	20.278	0.048	19.656	0.042	19.366	0.124
131.472968	32.853984	588297864177189015	23.92	1.048	20.248	0.022	19.096	0.013	18.657	0.013	18.383	0.032
131.473544	32.814509	588297864177188899	17.77	0.011	16.235	0.003	15.726	0.004	15.581	0.004	15.552	0.006
131.475976	32.817275	588297864177189000	21.871	0.209	19.79	0.016	18.478	0.009	17.843	0.008	17.477	0.017
131.476324	32.834594	588297864177189757	25.134	1.305	23.976	0.506	22.663	0.263	21.181	0.107	20.354	0.196
131.476884	32.829395	588297864177189319	22.147	0.317	21.257	0.056	20.527	0.046	20.13	0.048	19.955	0.158
131.47739	32.789268	588297864177189075	23.283	0.69	21.478	0.057	19.975	0.023	18.423	0.011	17.583	0.018
131.477703	32.795917	588297864177189594	23.655	0.996	23.904	0.48	22.09	0.157	21.582	0.15	23.068	0.918
131.478256	32.801701	588297864177189284	22.674	0.726	21.251	0.079	20.232	0.051	19.903	0.057	19.239	0.123
131.482466	32.829281	588297864177189847	23.055	0.831	22.483	0.2	23.015	0.519	22.342	0.436	21.613	0.814
131.482622	32.814432	588297864177189610	26.305	0.546	23.606	0.354	22.088	0.144	21.658	0.148	21.223	0.377
131.483289	32.794986	588297864177189281	22.561	0.431	21.033	0.044	20.147	0.031	19.721	0.031	19.565	0.103
131.485941	32.796635	588297864177189600	26.902	0.33	23.718	0.404	21.93	0.13	21.183	0.1	20.615	0.235
131.486015	32.833107	588297864177189858	25.849	1.208	25.983	0.888	26.129	0.791	21.443	0.204	23.664	1.098
131.4881	32.817529	588297864177189613	25.617	0.918	23.553	0.336	22.429	0.191	21.264	0.102	20.369	0.178
131.488478	32.846516	588297864177189375	22.355	0.554	22.103	0.169	22.687	0.467	25.764	0.872	23.53	1.355
131.488532	32.842503	588297864177189363	21.6	0.251	21.345	0.078	20.339	0.054	20.146	0.067	19.808	0.191
131.490267	32.828582	588297864177189762	23.667	0.953	24.57	0.678	23.227	0.397	21.696	0.158	21.3	0.41
131.490374	32.816721	588297864177189334	24.871	1.425	22.847	0.206	22.169	0.173	22.274	0.284	21.535	0.538
131.491459	32.846978	588297864177189088	23.873	0.998	21.621	0.062	20.126	0.027	18.7	0.013	17.999	0.024
131.492089	32.824815	588297864177189139	21.791	0.225	21.698	0.079	21.189	0.076	21.064	0.101	20.754	0.293
131.492867	32.825771	588297864177189138	22.689	0.521	22.081	0.116	21.284	0.091	20.568	0.072	20.741	0.325
131.493748	32.7965	588297864177189302	22.113	0.281	21.947	0.092	21.758	0.116	21.636	0.156	21.873	0.661
131.494178	32.810769	588297864177189324	23.621	1.111	22.965	0.262	21.823	0.15	21.516	0.172	21.171	0.483
131.496479	32.820688	588297864177189010	22.603	0.397	20.559	0.028	19.213	0.014	18.277	0.01	17.739	0.021
131.497891	32.841151	588297864177189630	26.059	0.685	24.714	0.715	22.326	0.185	21.597	0.145	21.733	0.566
131.498208	32.800417	588297864177189311	22.004	0.315	21.634	0.087	20.659	0.059	20.293	0.063	20.028	0.197
131.498961	32.803805	588297864177189316	22.687	0.419	21.044	0.04	20.521	0.036	20.283	0.042	20.428	0.18
131.500317	32.813938	588297864177189343	25.303	1.436	23.095	0.305	21.284	0.098	20.719	0.09	20.265	0.234
131.500353	32.812423	588297864177189342	21.086	0.199	20.135	0.034	19.798	0.042	19.603	0.052	19.881	0.269
131.501691	32.80918	588297864177189340	22.24	0.304	22.472	0.142	22.194	0.166	22.23	0.254	21.405	0.454
131.502237	32.802768	588297864177189614	22.726	0.505	23.439	0.359	22.117	0.176	21.652	0.174	21.984	0.779
131.502801	32.803979	588297864177189616	23.415	0.759	23.251	0.262	22.475	0.196	22.505	0.299	21.457	0.438
131.507056	32.820495	588297864177189081	23.67	0.898	21.396	0.053	19.96	0.024	18.822	0.014	18.234	0.029
131.508207	32.816231	588297864177189356	22.008	0.32	21.459	0.077	20.484	0.052	20.251	0.063	20.357	0.269
131.951605	22.525562	587739406761329572	24.684	1.582	23.903	0.582	22.43	0.279	21.982	0.286	22.432	1.176
131.952115	22.528988	587739406761328763	19.682	0.037	18.567	0.008	18.163	0.008	18.034	0.009	17.941	0.024
131.952238	22.533655	587739406761328917	24.642	1.094	21.659	0.065	20.327	0.032	19.233	0.019	18.67	0.041
131.95588	22.513215	587739406761329493	23.421	0.896	23.672	0.462	22.234	0.218	21.509	0.171	20.955	0.409
131.956029	22.525921	587739406761329203	22.931	0.546	22.546	0.159	22.248	0.196	21.942	0.221	20.808	0.315
131.956559	22.519912	587739406761329554	22.662	0.859	22.238	0.235	21.554	0.222	21.677	0.386	20.663	0.589
131.956814	22.536494	587739406761329220	22.851	0.706	22.265	0.17	21.116	0.101	20.792	0.114	20.965	0.517
131.956967	22.524858	587739406761329202	26.114	0.531	23.78	0.391	23.84	0.615	21.855	0.173	20.886	0.286
131.95868	22.542671	587739406761329233	24.908	1.194	22.675	0.17	21.498	0.097	20.222	0.046	19.27	0.078
131.960794	22.505483	587739406761328864	23.568	0.722	20.351	0.024	18.837	0.011	17.569	0.007	16.902	0.012
131.962562	22.520216	587739406761328765	17.541	0.011	16.21	0.004	15.753	0.004	15.588	0.004	15.548	0.006
131.964853	22.530554	587739406761328920	23.233	0.587	20.787	0.032	19.412	0.017	18.43	0.011	17.898	0.024
131.966486	22.546381	587739406761329512	23.818	0.913	23.618	0.348	23.198	0.393	21.98	0.198	21.304	0.413
131.967052	22.55143	587739406761329407	23.658	1.292	23.101	0.345	21.537	0.144	21.554	0.226	20.886	0.473
131.969473	22.540743	587739406761329510	25.447	0.86	23.285	0.259	22.685	0.246	21.237	0.099	20.702	0.241
131.969946	22.553462	587739406761329410	24.768	1.086	25.21	0.68	22.517	0.209	23.902	0.739	23.092	0.781
131.969952	22.537393	587739406761329399	23.181	0.647	23.055	0.241	22.191	0.183	22.127	0.25	22.188	0.84
131.970958	22.516865	587739406761329230	24.733	1.082	23.074	0.212	21.487	0.084	20.692	0.061	20.255	0.16
131.971017	22.509848	587739406761328919	23.286	0.593	20.878	0.034	19.509	0.018	18.121	0.009	17.402	0.016
131.971179	22.536028	587739406761329508	23.276	0.635	24.435	0.611	22.659	0.25	21.267	0.106	20.031	0.142
131.971727	22.545038	587739406761328975	21.185	0.12	20.842	0.036	20.682	0.048	20.368	0.052	19.849	0.13
131.972375	22.551406	587739406761328944	23.971	0.974	22.011	0.089	20.683	0.045	19.466	0.023	18.93	0.054
131.973948	22.504022	587739406761329218	24.086	0.971	22.465	0.128	21.111	0.062	20.507	0.052	20.123	0.145
131.974029	22.497036	587739406761329563	23.62	1.065	22.841	0.241	22.039	0.2	22.236	0.35	21.293	0.581
131.975928	22.539132	587739406761329409	23.249	0.779	22.968	0.252	21.929	0.166	21.611	0.184	21.169	0.48
131.977387	22.520219	587739406761328880	25.201	0.953	21.634	0.063	20.253	0.03	19.05	0.017	18.392	0.034
131.977556	22.523603	587739406761329575	27.243	0.965	23.484	1.329	22.738	1.362	20.905	0.422	20.419	1.083
131.978023	22.499622	587739406761329392	24.247	1.517	23.645	0.487	22.066	0.205	21.263	0.151	20.518	0.307
131.979509	22.519085	587739406761328879	20.538	0.066	18.019	0.006	16.734	0.004	16.162	0.005	15.84	0.007
131.979901	22.510527	587739406761329244	23.567	0.835	22.827	0.194	22.71	0.283	22.413	0.319	21.45	0.52
131.982316	22.535117	587739406761328889	19.791	0.04	17.234	0.005	16.104	0.004	15.662	0.004	15.446	0.006
131.983647	22.520783	587739406761329514	23.703	0.809	23.934	0.429	22.691	0.244	20.992	0.079	20.214	0.158
131.983665	22.508281	587739406761329397	22.522	0.556	22.895	0.311	21.479	0.147	21.607	0.247	21.158	0.655
131.984336	22.541655	587739406761329278	23.544	0.902	22.793	0.203	22.479	0.251	22.454	0.36	21.362	0.528
131.98485	22.548368	587739406761394547	22.056	0.319	21.991	0.119	21.034	0.086	20.694	0.094	19.912	0.188
131.987243	22.526172	587739406761328976	21.872	0.206	21.257	0.05	20.899	0.056	20.679	0.067	20.711	0.269
131.988568	22.550771	587739406761394344	23.652	0.963	25.981	0.617	23.291	0.507	23.709	0.88	19.877	0.147
131.989568	22.509793	587739406761329405	24.512	1.263	23.748	0.418	22.012	0.154	20.653	0.068	19.731	0.12
131.990486	22.550074	587739406761394343	21.101	0.101	18.442	0.007	17.155	0.005	16.611	0.005	16.295	0.009
131.990963	22.539181	587739406761394337	21.468	0.136	19.144	0.011	18.027	0.007	17.58	0.007	17.341	0.016
131.992067	22.535868	587739406761394548	23.065	0.795	21.835	0.109	21.039	0.09	21.02	0.13	20.472	0.32
131.99289	22.504698	587739406761329257	21.378	0.811	20.466	0.136	20.53	0.251	19.872	0.22	20.209	1.236
131.993342	22.496148	587739406761328886	21.535	0.144	20.675	0.03	20.158	0.028	19.953	0.033	19.921	0.121
131.993374	22.506671	587739406761329264	23.071	0.527	22.708	0.162	21.903	0.128	21.447	0.123	21	0.323
131.993453	22.516784	587739406761329517	24.143	1.246	23.916	0.516	23.114	0.434	21.687	0.183	22.325	0.97
131.993728	22.497566	587739406761328887	25.461	0.974	23.746	0.416	21.856	0.133	20.604	0.064	19.787	0.124
131.995114	22.494454	587739406761328974	21.588	0.242	20.845	0.05	20.166	0.046	20.017	0.062	19.742	0.187
131.997571	22.528317	587739406761394452	21.989	0.317	20.415	0.034	18.989	0.017	18.519	0.017	18.152	0.043
131.997768	22.546458	587739406761395064	23.935	1.575	23.762	0.608	22.81	0.471	21.62	0.258	20.823	0.489
131.999144	22.507362	587739406761329416	24.68	1.109	24.581	0.611	22.39	0.185	21.807	0.157	21.403	0.416
131.999267	22.505446	587739406761329415	23.005	0.678	23.228	0.334	21.887	0.171	21.814	0.241	22.121	1.04
131.999918	22.557076	587739406761394808	24.479	1.388	25.402	0.815	22.052	0.179	20.99	0.099	20.199	0.199
132.000297	22.538637	587739406761394482	25.82	0.652	22.315	0.11	20.699	0.044	19.227	0.019	18.527	0.037
132.001218	22.515077	587739406761329281	25.336	2.221	21.701	0.144	20.778	0.109	19.957	0.079	19.903	0.303
132.003146	22.554428	587739406761394190	18.652	0.02	16.949	0.004	16.324	0.004	16.126	0.005	16.04	0.008
132.006528	22.552394	587739406761394812	22.917	0.568	23.102	0.268	21.723	0.135	21.269	0.131	20.977	0.402
132.008629	22.529415	587739406761394512	22.009	0.212	25.064	0.676	26.372	0.381	23.809	0.698	22.514	0.785
132.009076	22.551295	587739406761394516	21.812	0.187	21.498	0.058	20.885	0.054	20.837	0.071	20.861	0.285
132.009975	22.508233	587739406761394550	23.437	0.836	22.912	0.225	21.375	0.097	20.589	0.069	20.491	0.252
132.010253	22.520098	587739406761394558	25.683	0.803	23.195	0.252	22.07	0.157	20.308	0.047	19.663	0.107
132.012367	22.520884	587739406761394559	22.242	0.403	21.352	0.073	20.666	0.067	20.3	0.078	19.823	0.193
132.014358	22.536084	587739406761394455	22.949	0.459	21.137	0.041	19.745	0.021	18.892	0.015	18.451	0.035
132.015843	22.528589	587739406761394579	21.691	0.322	20.211	0.035	19.243	0.026	18.802	0.027	18.504	0.081
132.020249	22.514203	587739406761394348	22.652	0.361	20.725	0.031	19.274	0.015	18.156	0.009	17.561	0.019
132.135124	30.456309	587735240101200020	28.036	1.374	29.181	0.428	20.297	0.341	18.878	0.135	18.8	0.455
132.136111	30.452326	587735240101200772	27.783	1.526	21.204	0.448	19.444	0.139	18.608	0.081	18.134	0.215
132.136638	30.461418	587735240101200019	20.467	0.702	28.893	0.532	21.369	0.875	18.887	0.131	23.553	7.034
132.142163	30.428817	587735240101200590	23.737	1.072	22.625	0.146	22.202	0.164	21.382	0.105	21.055	0.241
132.144388	30.427954	587735240101200591	22.184	0.432	21.601	0.087	20.909	0.074	20.471	0.069	20.559	0.245
132.144941	30.471742	587735240101200639	22.795	0.491	22.87	0.162	23.248	0.369	21.951	0.157	21.443	0.291
132.145094	30.435918	587735240101200603	24.054	1.494	22.447	0.154	21.234	0.084	20.811	0.079	20.323	0.168
132.145222	30.451631	587735240101200774	21.883	0.665	22.277	0.325	21.088	0.173	20.29	0.119	20.215	0.384
132.145573	30.438552	587735240101200873	23.926	1.717	24.077	0.705	22.304	0.261	20.567	0.075	20.015	0.15
132.146398	30.429174	587735240101200595	22.737	0.48	22.471	0.12	22.671	0.234	22.914	0.371	22.898	0.571
132.146935	30.453068	587735240101200921	24.002	1.158	25.52	0.577	25.591	0.616	23.272	0.465	20.727	0.167
132.148649	30.454886	587735240101200775	22.336	0.539	24.749	1.051	21.873	0.19	22.347	0.393	22.13	0.862
132.149371	30.474419	587735240101200883	25.957	0.688	24.631	0.562	24.672	0.785	22.044	0.17	21.911	0.405
132.151646	30.44197	587735240101200616	26.512	0.529	22.702	0.187	21.314	0.088	20.221	0.045	19.695	0.094
132.15174	30.456111	587735240101200205	19.777	0.48	22.25	1.651	19.995	0.319	18.378	0.105	18.177	0.318
132.153399	30.455741	587735240101200198	21.533	0.576	21.039	0.128	20.691	0.145	19.81	0.093	19.594	0.27
132.153683	30.459178	587735240101200204	23.975	4.562	22.62	0.597	21.719	0.411	20.261	0.155	20.05	0.457
132.153843	30.479401	587735240101266159	26.041	0.692	23.354	0.274	22.33	0.187	22.631	0.318	21.223	0.284
132.154268	30.445662	587735240101200923	25.927	0.689	25.956	0.454	25.197	0.735	23.972	0.672	20.949	0.198
132.154896	30.431776	587735240101200610	22.811	0.503	22.777	0.155	22.871	0.276	23.119	0.428	22.33	0.518
132.15544	30.428274	587735240101200607	22.039	0.292	21.433	0.056	20.937	0.058	20.58	0.055	20.332	0.143
132.155492	30.464396	587735240101200882	19.2	0.498	18.921	0.138	19.691	0.426	17.464	0.081	16.819	0.162
132.1556	30.426685	587735240101200606	23.659	0.972	21.895	0.073	20.703	0.043	20.116	0.033	19.717	0.073
132.155829	30.468058	587735240101200282	21.609	0.262	25.713	0.843	24.053	0.991	23.205	0.705	23.376	0.808
132.156469	30.448779	587735240101200628	23.534	0.962	22.117	0.097	21.877	0.127	21.104	0.084	21.117	0.267
132.157194	30.459928	587735240101200200	22.841	4.389	21.157	0.344	19.657	0.134	18.662	0.078	19.644	0.683
132.157424	30.469488	587735240101266373	25.282	1.074	24.426	0.517	25.166	0.745	22.478	0.246	20.998	0.206
132.157665	30.472034	587735240101266306	22.167	1.394	21.523	0.274	22.773	1.322	19.677	0.113	19.802	0.447
132.158332	30.447253	587735240101200777	24.073	1.172	23.99	0.397	22.002	0.128	20.881	0.061	20.327	0.117
132.158533	30.460725	587735240101200202	22.666	1.372	22.209	0.314	21.025	0.169	21.557	0.384	22.298	1.93
132.15907	30.429696	587735240101200612	24.993	1.292	22.989	0.196	21.838	0.118	21.178	0.086	21.019	0.229
132.159677	30.443545	587735240101200776	22.743	0.67	23.228	0.342	21.546	0.124	20.763	0.085	20.826	0.296
132.159894	30.460824	587735240101200199	22.681	1.543	22.791	0.596	21.347	0.253	19.859	0.093	20.937	0.844
132.15998	30.428519	587735240101200613	22.529	0.537	22.037	0.116	21.282	0.097	21.305	0.132	21.423	0.457
132.160662	30.461775	587735240101200201	26.359	1.38	22.579	0.39	21.105	0.162	21.15	0.236	23.38	1.677
132.161171	30.448692	587735240101200635	22.591	0.536	22.23	0.127	23.062	0.422	22.032	0.231	21.952	0.599
132.16332	30.427518	587735240101200273	21.756	0.242	26.141	0.52	24.009	0.784	25.537	0.548	22.396	0.686
132.166922	30.461086	587735240101265463	21.454	0.288	20.53	0.044	19.293	0.024	18.263	0.014	17.674	0.027
132.169215	30.419337	587735240101200615	22.255	0.645	21.736	0.139	21.279	0.144	21.782	0.321	22.447	1.365
132.169263	30.450527	587735240101200111	20.159	0.055	19.181	0.011	18.843	0.011	18.701	0.011	18.638	0.03
132.170206	30.469109	587735240101265458	25.003	1.197	21.356	0.046	19.958	0.024	18.386	0.009	17.378	0.013
132.170878	30.430677	587735240101200629	22.517	0.51	22.034	0.109	21.606	0.123	20.972	0.092	20.285	0.163
132.171095	30.446137	587735240101200648	24.736	1.317	23.034	0.194	22.453	0.195	22.374	0.236	21.608	0.349
132.171117	30.447526	587735240101200785	25.908	0.701	23.382	0.249	22.619	0.22	22.036	0.171	22.117	0.455
132.17175	30.479115	587735240101266311	25.712	0.825	25.199	0.617	23.11	0.337	22.088	0.181	21.648	0.344
132.171953	30.432173	587735240101200280	21.132	0.29	26.839	0.683	26.89	0.597	26.235	0.696	21.141	0.701
132.175302	30.434961	587735240101200641	22.189	0.335	21.769	0.076	20.818	0.053	20.461	0.051	19.991	0.109
132.175751	30.451169	587735240101265746	24.517	1.266	22.418	0.111	20.924	0.051	19.646	0.022	19.048	0.041
132.175944	30.452104	587735240101265747	23.45	1.043	22.131	0.119	21.19	0.084	20.988	0.095	20.563	0.21
132.176604	30.432403	587735240101200187	23.832	1.038	21.666	0.06	20.269	0.03	19.141	0.015	18.527	0.028
132.177868	30.445141	587735240101265576	22.133	0.271	19.592	0.013	18.191	0.007	17.513	0.006	17.105	0.011
132.178698	30.436306	587735240101200281	21.786	0.261	25.227	0.817	24.65	1.024	24.658	0.911	23.289	0.692
132.179179	30.457617	587735240101265870	23.261	0.7	22.502	0.12	22.008	0.13	22.051	0.174	21.865	0.397
132.180094	30.45773	587735240101265871	23.621	1.181	22.833	0.218	21.994	0.17	21.625	0.164	22.083	0.648
132.180647	30.432987	587735240101200783	25.549	0.912	23.645	0.308	22.491	0.196	22.608	0.277	21.906	0.404
132.181635	30.442146	587735240101266157	24.191	1.157	23.275	0.228	22.462	0.192	20.925	0.064	20.224	0.107
132.182343	30.457548	587735240101265874	23.058	0.78	21.286	0.057	20.683	0.053	20.28	0.05	19.811	0.108
132.185324	30.431751	587735240101265412	18.814	0.021	17.442	0.005	16.964	0.004	16.797	0.004	16.729	0.009
132.185635	30.478932	587735240101265464	24.596	3.591	21.057	0.116	23.246	1.235	24.353	3.169	22.814	2.028
132.185893	30.457163	587735240101265880	22.502	0.383	23.109	0.208	22.29	0.171	21.688	0.131	21.221	0.261
132.186635	30.441059	587735240101265780	22.048	0.256	26.076	0.436	26.126	0.432	23.697	0.623	23.556	0.46
132.187134	30.446454	587735240101266308	24.596	1.486	25.033	0.756	23.433	0.516	21.624	0.144	20.674	0.198
132.188344	30.441966	587735240101265781	21.729	0.193	24.411	0.526	26.154	0.419	23.942	0.679	23.846	0.376
132.188615	30.455312	587735240101266171	25.638	0.975	22.97	0.215	21.904	0.139	21.113	0.092	20.874	0.235
132.188757	30.476618	587735240101265448	15.689	0.043	22.215	2.208	23.669	9.999	30.316	0.156	14.957	0.052
132.190702	30.477312	587735240101265462	24.524	2.035	20.841	0.08	21.262	0.176	24.353	2.72	22.814	1.4
132.191932	30.432882	587735240101265861	24.823	1.392	22.501	0.154	21.844	0.131	21.677	0.163	21.482	0.377
132.192668	30.444813	587735240101265782	21.926	0.227	24.73	0.582	24.916	0.788	25.019	0.593	22.485	0.53
132.192907	30.456765	587735240101265886	22.372	0.458	21.123	0.054	20.125	0.035	19.772	0.035	19.414	0.084
132.193058	30.437124	587735240101266165	22.582	0.536	23.105	0.292	21.869	0.158	21.515	0.157	21.223	0.39
132.193778	30.425214	587735240101266404	22.281	0.864	21.83	0.232	21.869	0.336	22.021	0.549	22.638	1.974
132.194377	30.445682	587735240101265784	21.992	0.244	26.092	0.435	25.083	0.791	25.563	0.438	22.631	0.576
132.194799	30.455131	587735240101265888	22.679	0.501	22.107	0.104	20.973	0.062	20.515	0.055	20.145	0.128
132.197432	30.454605	587735240101265891	23.749	1.047	21.501	0.057	20.515	0.039	20.111	0.036	19.821	0.087
132.199671	30.458639	587735240101265893	23.644	1.169	22.351	0.142	21.912	0.155	22.168	0.263	21.919	0.586
132.200161	30.435146	587735240101265711	23.667	0.876	21.151	0.039	19.722	0.02	18.997	0.014	18.453	0.026
132.201173	30.462964	587735240101265899	25.227	1.137	22.862	0.179	22.639	0.244	21.706	0.143	21.747	0.416
136.075817	38.718329	587732153639305557	26.181	0.584	22.516	0.17	21.491	0.086	20.197	0.044	19.6	0.093
136.076247	38.734662	587732153639305792	23.726	0.832	25.337	0.795	22.637	0.201	21.505	0.119	21.749	0.495
136.078259	38.723752	587732153639305560	22.514	0.396	21.442	0.071	21.019	0.063	20.755	0.081	20.983	0.342
136.080173	38.736567	587732153639305569	23.386	0.704	22.11	0.112	21.501	0.081	21.554	0.135	21.421	0.416
136.080992	38.711287	587732153639305555	24.446	1.578	21.943	0.125	21.062	0.075	20.82	0.102	20.211	0.198
136.082675	38.739404	587732153639305397	20.839	0.081	19.652	0.015	19.092	0.012	18.911	0.015	18.834	0.043
136.089609	38.738478	587732153639305797	23.153	0.673	24.215	0.72	22.101	0.161	20.881	0.088	20.366	0.198
136.090066	38.73438	587732153639305315	17.672	0.011	16.51	0.005	16.137	0.006	16.006	0.007	15.992	0.008
136.091898	38.716734	587732153639305791	27.006	0.285	25.691	0.811	22.369	0.189	21.372	0.126	20.492	0.206
136.094119	38.703446	587732153639305284	16.14	0.006	14.846	0.003	14.37	0.006	14.125	0.004	14.006	0.003
136.096495	38.711886	587732153639305396	21.527	0.141	18.908	0.01	17.429	0.008	16.152	0.007	15.471	0.007
136.097432	38.734328	587732153639305594	24.08	1.029	22.353	0.134	21.885	0.108	21.369	0.109	20.961	0.275
136.099535	38.708439	587732153639305310	17.831	0.011	16.563	0.004	16.144	0.004	15.98	0.004	15.931	0.006
136.100075	38.706169	587732153639305311	23.313	0.982	22.741	0.282	21.951	0.19	21.302	0.178	21.417	0.636
136.101237	38.69869	587732153639305562	24.258	1.163	22.526	0.164	23.799	0.565	23.158	0.535	23.853	0.559
136.102975	38.704091	587732153639305925	24.372	1.343	23.553	0.44	22.734	0.282	21.319	0.132	21.422	0.483
136.103116	38.756259	587732153639305618	23.429	0.681	22.588	0.162	24.116	0.61	23.504	0.604	22.369	0.699
136.104217	38.736464	587732153639305805	25.724	1.089	22.976	0.323	21.423	0.106	20.694	0.091	20.519	0.272
136.106231	38.712235	587732153639305426	21.136	0.175	19.663	0.023	18.512	0.013	18.046	0.014	17.715	0.029
136.106986	38.739997	587732153639305605	22.401	0.469	22.081	0.162	21.559	0.133	21.015	0.135	21.431	0.655
136.108573	38.698626	587732153639305978	24.733	1.126	24.308	0.629	24.342	0.667	24.92	0.692	20.657	0.205
136.110241	38.723946	587732153639305597	22.835	0.451	22.667	0.181	22.852	0.258	23.035	0.47	22.925	0.802
136.111649	38.713173	587732153639305585	22.598	0.426	22.398	0.166	21.285	0.079	20.887	0.089	20.352	0.196
